filename,speaker,noun,noise,duration (milliseconds),overlay_position
fa2-01_1-63679-A-24_подбородок_coughing_b.wav,fa2,подбородок,coughing,590,298
fa2-01_1-63871-A-10_подбородок_rain_a.wav,fa2,подбородок,rain,590,118
fa2-01_1-63871-A-10_подбородок_rain_b.wav,fa2,подбородок,rain,590,257
fa2-01_1-64398-A-41_подбородок_chainsaw_a.wav,fa2,подбородок,chainsaw,590,293
fa2-01_1-64398-A-41_подбородок_chainsaw_b.wav,fa2,подбородок,chainsaw,590,19
fa2-01_1-64398-B-41_подбородок_chainsaw_a.wav,fa2,подбородок,chainsaw,590,319
fa2-01_1-64398-B-41_подбородок_chainsaw_b.wav,fa2,подбородок,chainsaw,590,224
fa2-01_1-64473-A-45_подбородок_train_a.wav,fa2,подбородок,train,590,318
fa2-01_1-64473-A-45_подбородок_train_b.wav,fa2,подбородок,train,590,290
fa2-01_1-65483-A-13_подбородок_crickets_a.wav,fa2,подбородок,crickets,590,108
fa2-01_1-65483-A-13_подбородок_crickets_b.wav,fa2,подбородок,crickets,590,57
fa2-01_1-67033-A-37_подбородок_clock-alarm_a.wav,fa2,подбородок,clock-alarm,590,43
fa2-01_1-67033-A-37_подбородок_clock-alarm_b.wav,fa2,подбородок,clock-alarm,590,250
fa2-01_1-67152-A-17_подбородок_pouring-water_a.wav,fa2,подбородок,pouring-water,590,106
fa2-01_1-67152-A-17_подбородок_pouring-water_b.wav,fa2,подбородок,pouring-water,590,81
fa2-01_1-67230-A-29_подбородок_drinking-sipping_a.wav,fa2,подбородок,drinking-sipping,590,265
fa2-01_1-67230-A-29_подбородок_drinking-sipping_b.wav,fa2,подбородок,drinking-sipping,590,104
fa2-01_1-67432-A-27_подбородок_brushing-teeth_a.wav,fa2,подбородок,brushing-teeth,590,229
fa2-01_1-67432-A-27_подбородок_brushing-teeth_b.wav,fa2,подбородок,brushing-teeth,590,333
fa2-01_1-68628-A-27_подбородок_brushing-teeth_a.wav,fa2,подбородок,brushing-teeth,590,81
fa2-01_1-68628-A-27_подбородок_brushing-teeth_b.wav,fa2,подбородок,brushing-teeth,590,223
fa2-01_1-68670-A-34_подбородок_can-opening_a.wav,fa2,подбородок,can-opening,590,287
fa2-01_1-68670-A-34_подбородок_can-opening_b.wav,fa2,подбородок,can-opening,590,114
fa2-01_1-68734-A-34_подбородок_can-opening_a.wav,fa2,подбородок,can-opening,590,230
fa2-01_1-68734-A-34_подбородок_can-opening_b.wav,fa2,подбородок,can-opening,590,148
fa2-01_1-69165-A-34_подбородок_can-opening_a.wav,fa2,подбородок,can-opening,590,308
fa2-01_1-69165-A-34_подбородок_can-opening_b.wav,fa2,подбородок,can-opening,590,113
fa2-01_1-69422-A-3_подбородок_cow_a.wav,fa2,подбородок,cow,590,279
fa2-01_1-69422-A-3_подбородок_cow_b.wav,fa2,подбородок,cow,590,175
fa2-01_1-69641-A-3_подбородок_cow_a.wav,fa2,подбородок,cow,590,197
fa2-01_1-69641-A-3_подбородок_cow_b.wav,fa2,подбородок,cow,590,91
fa2-01_1-69760-A-16_подбородок_wind_a.wav,fa2,подбородок,wind,590,44
fa2-01_1-69760-A-16_подбородок_wind_b.wav,fa2,подбородок,wind,590,248
fa2-01_1-70300-A-45_подбородок_train_a.wav,fa2,подбородок,train,590,316
fa2-01_1-70300-A-45_подбородок_train_b.wav,fa2,подбородок,train,590,157
fa2-01_1-7057-A-12_подбородок_crackling-fire_a.wav,fa2,подбородок,crackling-fire,590,57
fa2-01_1-7057-A-12_подбородок_crackling-fire_b.wav,fa2,подбородок,crackling-fire,590,262
fa2-01_1-71030-A-6_подбородок_hen_a.wav,fa2,подбородок,hen,590,300
fa2-01_1-71030-A-6_подбородок_hen_b.wav,fa2,подбородок,hen,590,347
fa2-01_1-72195-A-37_подбородок_clock-alarm_a.wav,fa2,подбородок,clock-alarm,590,316
fa2-01_1-72195-A-37_подбородок_clock-alarm_b.wav,fa2,подбородок,clock-alarm,590,281
fa2-01_1-72195-B-37_подбородок_clock-alarm_a.wav,fa2,подбородок,clock-alarm,590,38
fa2-01_1-72195-B-37_подбородок_clock-alarm_b.wav,fa2,подбородок,clock-alarm,590,105
fa2-01_1-72229-A-6_подбородок_hen_a.wav,fa2,подбородок,hen,590,15
fa2-01_1-72229-A-6_подбородок_hen_b.wav,fa2,подбородок,hen,590,163
fa2-01_1-72229-B-6_подбородок_hen_a.wav,fa2,подбородок,hen,590,108
fa2-01_1-72229-B-6_подбородок_hen_b.wav,fa2,подбородок,hen,590,344
fa2-01_1-72695-A-26_подбородок_laughing_a.wav,fa2,подбородок,laughing,590,73
fa2-01_1-72695-A-26_подбородок_laughing_b.wav,fa2,подбородок,laughing,590,185
fa2-01_1-73123-A-26_подбородок_laughing_a.wav,fa2,подбородок,laughing,590,285
fa2-01_1-73123-A-26_подбородок_laughing_b.wav,fa2,подбородок,laughing,590,78
fa2-01_1-73585-A-7_подбородок_insects_a.wav,fa2,подбородок,insects,590,213
fa2-01_1-73585-A-7_подбородок_insects_b.wav,fa2,подбородок,insects,590,264
fa2-01_1-74517-A-37_подбородок_clock-alarm_a.wav,fa2,подбородок,clock-alarm,590,334
fa2-01_1-74517-A-37_подбородок_clock-alarm_b.wav,fa2,подбородок,clock-alarm,590,336
fa2-01_1-7456-A-13_подбородок_crickets_a.wav,fa2,подбородок,crickets,590,281
fa2-01_1-7456-A-13_подбородок_crickets_b.wav,fa2,подбородок,crickets,590,184
fa2-01_1-75162-A-9_подбородок_crow_a.wav,fa2,подбородок,crow,590,146
fa2-01_1-75162-A-9_подбородок_crow_b.wav,fa2,подбородок,crow,590,200
fa2-01_1-75189-A-7_подбородок_insects_a.wav,fa2,подбородок,insects,590,334
fa2-01_1-75189-A-7_подбородок_insects_b.wav,fa2,подбородок,insects,590,119
fa2-01_1-75190-A-8_подбородок_sheep_a.wav,fa2,подбородок,sheep,590,241
fa2-01_1-75190-A-8_подбородок_sheep_b.wav,fa2,подбородок,sheep,590,89
fa2-01_1-76831-A-42_подбородок_siren_a.wav,fa2,подбородок,siren,590,178
fa2-01_1-76831-A-42_подбородок_siren_b.wav,fa2,подбородок,siren,590,328
fa2-01_1-76831-B-42_подбородок_siren_a.wav,fa2,подбородок,siren,590,141
fa2-01_1-76831-B-42_подбородок_siren_b.wav,fa2,подбородок,siren,590,155
fa2-01_1-76831-C-42_подбородок_siren_a.wav,fa2,подбородок,siren,590,116
fa2-01_1-76831-C-42_подбородок_siren_b.wav,fa2,подбородок,siren,590,82
fa2-01_1-76831-D-42_подбородок_siren_a.wav,fa2,подбородок,siren,590,220
fa2-01_1-76831-D-42_подбородок_siren_b.wav,fa2,подбородок,siren,590,24
fa2-01_1-76831-E-42_подбородок_siren_a.wav,fa2,подбородок,siren,590,313
fa2-01_1-76831-E-42_подбородок_siren_b.wav,fa2,подбородок,siren,590,158
fa2-01_1-77160-A-3_подбородок_cow_a.wav,fa2,подбородок,cow,590,214
fa2-01_1-77160-A-3_подбородок_cow_b.wav,fa2,подбородок,cow,590,257
fa2-01_1-77241-A-3_подбородок_cow_a.wav,fa2,подбородок,cow,590,171
fa2-01_1-77241-A-3_подбородок_cow_b.wav,fa2,подбородок,cow,590,121
fa2-01_1-79113-A-5_подбородок_cat_a.wav,fa2,подбородок,cat,590,336
fa2-01_1-79113-A-5_подбородок_cat_b.wav,fa2,подбородок,cat,590,82
fa2-01_1-79146-A-29_подбородок_drinking-sipping_a.wav,fa2,подбородок,drinking-sipping,590,4
fa2-01_1-79146-A-29_подбородок_drinking-sipping_b.wav,fa2,подбородок,drinking-sipping,590,0
fa2-01_1-79220-A-17_подбородок_pouring-water_a.wav,fa2,подбородок,pouring-water,590,234
fa2-01_1-79220-A-17_подбородок_pouring-water_b.wav,fa2,подбородок,pouring-water,590,315
fa2-01_1-79236-A-36_подбородок_vacuum-cleaner_a.wav,fa2,подбородок,vacuum-cleaner,590,245
fa2-01_1-79236-A-36_подбородок_vacuum-cleaner_b.wav,fa2,подбородок,vacuum-cleaner,590,178
fa2-01_1-79711-A-32_подбородок_keyboard-typing_a.wav,fa2,подбородок,keyboard-typing,590,57
fa2-01_1-79711-A-32_подбородок_keyboard-typing_b.wav,fa2,подбородок,keyboard-typing,590,224
fa2-01_1-7973-A-7_подбородок_insects_a.wav,fa2,подбородок,insects,590,67
fa2-01_1-7973-A-7_подбородок_insects_b.wav,fa2,подбородок,insects,590,268
fa2-01_1-7974-A-49_подбородок_hand-saw_a.wav,fa2,подбородок,hand-saw,590,128
fa2-01_1-7974-A-49_подбородок_hand-saw_b.wav,fa2,подбородок,hand-saw,590,30
fa2-01_1-7974-B-49_подбородок_hand-saw_a.wav,fa2,подбородок,hand-saw,590,201
fa2-01_1-7974-B-49_подбородок_hand-saw_b.wav,fa2,подбородок,hand-saw,590,320
fa2-01_1-80785-A-7_подбородок_insects_a.wav,fa2,подбородок,insects,590,314
fa2-01_1-80785-A-7_подбородок_insects_b.wav,fa2,подбородок,insects,590,166
fa2-01_1-80840-A-13_подбородок_crickets_a.wav,fa2,подбородок,crickets,590,266
fa2-01_1-80840-A-13_подбородок_crickets_b.wav,fa2,подбородок,crickets,590,228
fa2-01_1-80841-A-13_подбородок_crickets_a.wav,fa2,подбородок,crickets,590,83
fa2-01_1-80841-A-13_подбородок_crickets_b.wav,fa2,подбородок,crickets,590,167
fa2-01_1-81001-A-30_подбородок_door-wood-knock_a.wav,fa2,подбородок,door-wood-knock,590,78
fa2-01_1-81001-A-30_подбородок_door-wood-knock_b.wav,fa2,подбородок,door-wood-knock,590,175
fa2-01_1-81001-B-30_подбородок_door-wood-knock_a.wav,fa2,подбородок,door-wood-knock,590,115
fa2-01_1-81001-B-30_подбородок_door-wood-knock_b.wav,fa2,подбородок,door-wood-knock,590,248
fa2-01_1-81269-A-3_подбородок_cow_a.wav,fa2,подбородок,cow,590,272
fa2-01_1-81269-A-3_подбородок_cow_b.wav,fa2,подбородок,cow,590,148
fa2-01_1-81851-A-31_подбородок_mouse-click_a.wav,fa2,подбородок,mouse-click,590,354
fa2-01_1-81851-A-31_подбородок_mouse-click_b.wav,fa2,подбородок,mouse-click,590,234
fa2-01_1-81883-A-21_подбородок_sneezing_a.wav,fa2,подбородок,sneezing,590,225
fa2-01_1-81883-A-21_подбородок_sneezing_b.wav,fa2,подбородок,sneezing,590,89
fa2-01_1-82817-A-30_подбородок_door-wood-knock_a.wav,fa2,подбородок,door-wood-knock,590,191
fa2-01_1-82817-A-30_подбородок_door-wood-knock_b.wav,fa2,подбородок,door-wood-knock,590,154
fa2-01_1-84393-A-32_подбородок_keyboard-typing_a.wav,fa2,подбородок,keyboard-typing,590,104
fa2-01_1-84393-A-32_подбородок_keyboard-typing_b.wav,fa2,подбородок,keyboard-typing,590,121
fa2-01_1-84536-A-39_подбородок_glass-breaking_a.wav,fa2,подбородок,glass-breaking,590,309
fa2-01_1-84536-A-39_подбородок_glass-breaking_b.wav,fa2,подбородок,glass-breaking,590,219
fa2-01_1-84704-A-39_подбородок_glass-breaking_a.wav,fa2,подбородок,glass-breaking,590,66
fa2-01_1-84704-A-39_подбородок_glass-breaking_b.wav,fa2,подбородок,glass-breaking,590,234
fa2-01_1-84705-A-39_подбородок_glass-breaking_a.wav,fa2,подбородок,glass-breaking,590,11
fa2-01_1-84705-A-39_подбородок_glass-breaking_b.wav,fa2,подбородок,glass-breaking,590,49
fa2-01_1-85123-A-31_подбородок_mouse-click_a.wav,fa2,подбородок,mouse-click,590,288
fa2-01_1-85123-A-31_подбородок_mouse-click_b.wav,fa2,подбородок,mouse-click,590,65
fa2-01_1-85168-A-39_подбородок_glass-breaking_a.wav,fa2,подбородок,glass-breaking,590,7
fa2-01_1-85168-A-39_подбородок_glass-breaking_b.wav,fa2,подбородок,glass-breaking,590,174
fa2-01_1-85184-A-39_подбородок_glass-breaking_a.wav,fa2,подбородок,glass-breaking,590,296
fa2-01_1-85184-A-39_подбородок_glass-breaking_b.wav,fa2,подбородок,glass-breaking,590,111
fa2-01_1-85362-A-0_подбородок_dog_a.wav,fa2,подбородок,dog,590,260
fa2-01_1-85362-A-0_подбородок_dog_b.wav,fa2,подбородок,dog,590,211
fa2-01_1-85909-A-29_подбородок_drinking-sipping_a.wav,fa2,подбородок,drinking-sipping,590,6
fa2-01_1-85909-A-29_подбородок_drinking-sipping_b.wav,fa2,подбородок,drinking-sipping,590,154
fa2-01_1-87565-A-29_подбородок_drinking-sipping_a.wav,fa2,подбородок,drinking-sipping,590,325
fa2-01_1-87565-A-29_подбородок_drinking-sipping_b.wav,fa2,подбородок,drinking-sipping,590,252
fa2-01_1-88409-A-45_подбородок_train_a.wav,fa2,подбородок,train,590,149
fa2-01_1-88409-A-45_подбородок_train_b.wav,fa2,подбородок,train,590,83
fa2-01_1-88409-B-45_подбородок_train_a.wav,fa2,подбородок,train,590,39
fa2-01_1-88409-B-45_подбородок_train_b.wav,fa2,подбородок,train,590,148
fa2-01_1-88574-A-8_подбородок_sheep_a.wav,fa2,подбородок,sheep,590,293
fa2-01_1-88574-A-8_подбородок_sheep_b.wav,fa2,подбородок,sheep,590,329
fa2-01_1-88807-A-39_подбородок_glass-breaking_a.wav,fa2,подбородок,glass-breaking,590,326
fa2-01_1-88807-A-39_подбородок_glass-breaking_b.wav,fa2,подбородок,glass-breaking,590,261
fa2-01_1-90797-A-15_подбородок_water-drops_a.wav,fa2,подбородок,water-drops,590,227
fa2-01_1-90797-A-15_подбородок_water-drops_b.wav,fa2,подбородок,water-drops,590,190
fa2-01_1-91359-A-11_подбородок_sea-waves_a.wav,fa2,подбородок,sea-waves,590,85
fa2-01_1-91359-A-11_подбородок_sea-waves_b.wav,fa2,подбородок,sea-waves,590,186
fa2-01_1-91359-B-11_подбородок_sea-waves_a.wav,fa2,подбородок,sea-waves,590,300
fa2-01_1-91359-B-11_подбородок_sea-waves_b.wav,fa2,подбородок,sea-waves,590,29
fa2-01_1-94036-A-22_подбородок_clapping_a.wav,fa2,подбородок,clapping,590,47
fa2-01_1-94036-A-22_подбородок_clapping_b.wav,fa2,подбородок,clapping,590,86
fa2-01_1-94231-A-32_подбородок_keyboard-typing_a.wav,fa2,подбородок,keyboard-typing,590,335
fa2-01_1-94231-A-32_подбородок_keyboard-typing_b.wav,fa2,подбородок,keyboard-typing,590,186
fa2-01_1-94231-B-32_подбородок_keyboard-typing_a.wav,fa2,подбородок,keyboard-typing,590,139
fa2-01_1-94231-B-32_подбородок_keyboard-typing_b.wav,fa2,подбородок,keyboard-typing,590,161
fa2-01_1-95563-A-31_подбородок_mouse-click_a.wav,fa2,подбородок,mouse-click,590,301
fa2-01_1-95563-A-31_подбородок_mouse-click_b.wav,fa2,подбородок,mouse-click,590,57
fa2-01_1-96890-A-37_подбородок_clock-alarm_a.wav,fa2,подбородок,clock-alarm,590,101
fa2-01_1-96890-A-37_подбородок_clock-alarm_b.wav,fa2,подбородок,clock-alarm,590,166
fa2-01_1-96950-A-9_подбородок_crow_a.wav,fa2,подбородок,crow,590,273
fa2-01_1-96950-A-9_подбородок_crow_b.wav,fa2,подбородок,crow,590,0
fa2-01_1-96950-B-9_подбородок_crow_a.wav,fa2,подбородок,crow,590,211
fa2-01_1-96950-B-9_подбородок_crow_b.wav,fa2,подбородок,crow,590,84
fa2-01_1-97392-A-0_подбородок_dog_a.wav,fa2,подбородок,dog,590,122
fa2-01_1-97392-A-0_подбородок_dog_b.wav,fa2,подбородок,dog,590,252
fa2-01_1-977-A-39_подбородок_glass-breaking_a.wav,fa2,подбородок,glass-breaking,590,330
fa2-01_1-977-A-39_подбородок_glass-breaking_b.wav,fa2,подбородок,glass-breaking,590,23
fa2-01_1-97793-A-31_подбородок_mouse-click_a.wav,fa2,подбородок,mouse-click,590,56
fa2-01_1-97793-A-31_подбородок_mouse-click_b.wav,fa2,подбородок,mouse-click,590,126
fa2-01_1-9841-A-13_подбородок_crickets_a.wav,fa2,подбородок,crickets,590,46
fa2-01_1-9841-A-13_подбородок_crickets_b.wav,fa2,подбородок,crickets,590,261
fa2-01_1-9886-A-49_подбородок_hand-saw_a.wav,fa2,подбородок,hand-saw,590,156
fa2-01_1-9886-A-49_подбородок_hand-saw_b.wav,fa2,подбородок,hand-saw,590,291
fa2-01_1-9887-A-49_подбородок_hand-saw_a.wav,fa2,подбородок,hand-saw,590,307
fa2-01_1-9887-A-49_подбородок_hand-saw_b.wav,fa2,подбородок,hand-saw,590,289
fa2-01_1-9887-B-49_подбородок_hand-saw_a.wav,fa2,подбородок,hand-saw,590,9
fa2-01_1-9887-B-49_подбородок_hand-saw_b.wav,fa2,подбородок,hand-saw,590,286
fa2-01_1-99958-A-31_подбородок_mouse-click_a.wav,fa2,подбородок,mouse-click,590,28
fa2-01_1-99958-A-31_подбородок_mouse-click_b.wav,fa2,подбородок,mouse-click,590,143
fa2-01_2-100648-A-43_подбородок_car-horn_a.wav,fa2,подбородок,car-horn,590,85
fa2-01_2-100648-A-43_подбородок_car-horn_b.wav,fa2,подбородок,car-horn,590,162
fa2-01_2-100786-A-1_подбородок_rooster_a.wav,fa2,подбородок,rooster,590,338
fa2-01_2-100786-A-1_подбородок_rooster_b.wav,fa2,подбородок,rooster,590,287
fa2-01_2-101676-A-10_подбородок_rain_a.wav,fa2,подбородок,rain,590,49
fa2-01_2-101676-A-10_подбородок_rain_b.wav,fa2,подбородок,rain,590,103
fa2-01_2-102414-A-17_подбородок_pouring-water_a.wav,fa2,подбородок,pouring-water,590,6
fa2-01_2-102414-A-17_подбородок_pouring-water_b.wav,fa2,подбородок,pouring-water,590,115
fa2-01_2-102414-B-17_подбородок_pouring-water_a.wav,fa2,подбородок,pouring-water,590,55
fa2-01_2-102414-B-17_подбородок_pouring-water_b.wav,fa2,подбородок,pouring-water,590,348
fa2-01_2-102414-C-17_подбородок_pouring-water_a.wav,fa2,подбородок,pouring-water,590,320
fa2-01_2-102414-C-17_подбородок_pouring-water_b.wav,fa2,подбородок,pouring-water,590,128
fa2-01_2-102414-D-17_подбородок_pouring-water_a.wav,fa2,подбородок,pouring-water,590,256
fa2-01_2-102414-D-17_подбородок_pouring-water_b.wav,fa2,подбородок,pouring-water,590,78
fa2-01_2-102414-E-17_подбородок_pouring-water_a.wav,fa2,подбородок,pouring-water,590,352
fa2-01_2-102414-E-17_подбородок_pouring-water_b.wav,fa2,подбородок,pouring-water,590,256
fa2-01_2-102414-F-17_подбородок_pouring-water_a.wav,fa2,подбородок,pouring-water,590,114
fa2-01_2-102414-F-17_подбородок_pouring-water_b.wav,fa2,подбородок,pouring-water,590,71
fa2-01_2-102414-G-17_подбородок_pouring-water_a.wav,fa2,подбородок,pouring-water,590,56
fa2-01_2-102414-G-17_подбородок_pouring-water_b.wav,fa2,подбородок,pouring-water,590,182
fa2-01_2-102435-A-37_подбородок_clock-alarm_a.wav,fa2,подбородок,clock-alarm,590,286
fa2-01_2-102435-A-37_подбородок_clock-alarm_b.wav,fa2,подбородок,clock-alarm,590,178
fa2-01_2-102567-A-35_подбородок_washing-machine_a.wav,fa2,подбородок,washing-machine,590,182
fa2-01_2-102567-A-35_подбородок_washing-machine_b.wav,fa2,подбородок,washing-machine,590,119
fa2-01_2-102567-B-35_подбородок_washing-machine_a.wav,fa2,подбородок,washing-machine,590,84
fa2-01_2-102567-B-35_подбородок_washing-machine_b.wav,fa2,подбородок,washing-machine,590,165
fa2-01_2-102567-C-35_подбородок_washing-machine_a.wav,fa2,подбородок,washing-machine,590,58
fa2-01_2-102567-C-35_подбородок_washing-machine_b.wav,fa2,подбородок,washing-machine,590,131
fa2-01_2-102567-D-35_подбородок_washing-machine_a.wav,fa2,подбородок,washing-machine,590,96
fa2-01_2-102567-D-35_подбородок_washing-machine_b.wav,fa2,подбородок,washing-machine,590,45
fa2-01_2-102568-A-35_подбородок_washing-machine_a.wav,fa2,подбородок,washing-machine,590,25
fa2-01_2-102568-A-35_подбородок_washing-machine_b.wav,fa2,подбородок,washing-machine,590,236
fa2-01_2-102581-A-29_подбородок_drinking-sipping_a.wav,fa2,подбородок,drinking-sipping,590,326
fa2-01_2-102581-A-29_подбородок_drinking-sipping_b.wav,fa2,подбородок,drinking-sipping,590,183
fa2-01_2-102581-B-29_подбородок_drinking-sipping_a.wav,fa2,подбородок,drinking-sipping,590,9
fa2-01_2-102581-B-29_подбородок_drinking-sipping_b.wav,fa2,подбородок,drinking-sipping,590,261
fa2-01_2-102852-A-11_подбородок_sea-waves_a.wav,fa2,подбородок,sea-waves,590,292
fa2-01_2-102852-A-11_подбородок_sea-waves_b.wav,fa2,подбородок,sea-waves,590,192
fa2-01_2-103423-A-3_подбородок_cow_a.wav,fa2,подбородок,cow,590,93
fa2-01_2-103423-A-3_подбородок_cow_b.wav,fa2,подбородок,cow,590,144
fa2-01_2-103424-A-3_подбородок_cow_a.wav,fa2,подбородок,cow,590,337
fa2-01_2-103424-A-3_подбородок_cow_b.wav,fa2,подбородок,cow,590,303
fa2-01_2-103426-A-3_подбородок_cow_a.wav,fa2,подбородок,cow,590,109
fa2-01_2-103426-A-3_подбородок_cow_b.wav,fa2,подбородок,cow,590,180
fa2-01_2-103427-A-3_подбородок_cow_a.wav,fa2,подбородок,cow,590,342
fa2-01_2-103427-A-3_подбородок_cow_b.wav,fa2,подбородок,cow,590,104
fa2-01_2-103428-A-3_подбородок_cow_a.wav,fa2,подбородок,cow,590,343
fa2-01_2-103428-A-3_подбородок_cow_b.wav,fa2,подбородок,cow,590,276
fa2-01_2-104105-A-19_подбородок_thunderstorm_a.wav,fa2,подбородок,thunderstorm,590,300
fa2-01_2-104105-A-19_подбородок_thunderstorm_b.wav,fa2,подбородок,thunderstorm,590,319
fa2-01_2-104105-B-19_подбородок_thunderstorm_a.wav,fa2,подбородок,thunderstorm,590,103
fa2-01_2-104105-B-19_подбородок_thunderstorm_b.wav,fa2,подбородок,thunderstorm,590,210
fa2-01_2-104168-A-32_подбородок_keyboard-typing_a.wav,fa2,подбородок,keyboard-typing,590,187
fa2-01_2-104168-A-32_подбородок_keyboard-typing_b.wav,fa2,подбородок,keyboard-typing,590,19
fa2-01_2-104475-A-37_подбородок_clock-alarm_a.wav,fa2,подбородок,clock-alarm,590,57
fa2-01_2-104475-A-37_подбородок_clock-alarm_b.wav,fa2,подбородок,clock-alarm,590,336
fa2-01_2-104476-A-37_подбородок_clock-alarm_a.wav,fa2,подбородок,clock-alarm,590,5
fa2-01_2-104476-A-37_подбородок_clock-alarm_b.wav,fa2,подбородок,clock-alarm,590,278
fa2-01_2-104877-A-3_подбородок_cow_a.wav,fa2,подбородок,cow,590,311
fa2-01_2-104877-A-3_подбородок_cow_b.wav,fa2,подбородок,cow,590,303
fa2-01_2-104952-A-16_подбородок_wind_a.wav,fa2,подбородок,wind,590,224
fa2-01_2-104952-A-16_подбородок_wind_b.wav,fa2,подбородок,wind,590,270
fa2-01_2-104952-B-16_подбородок_wind_a.wav,fa2,подбородок,wind,590,138
fa2-01_2-104952-B-16_подбородок_wind_b.wav,fa2,подбородок,wind,590,304
fa2-01_2-105270-A-47_подбородок_airplane_a.wav,fa2,подбородок,airplane,590,323
fa2-01_2-105270-A-47_подбородок_airplane_b.wav,fa2,подбородок,airplane,590,270
fa2-01_2-106014-A-44_подбородок_engine_a.wav,fa2,подбородок,engine,590,311
fa2-01_2-106014-A-44_подбородок_engine_b.wav,fa2,подбородок,engine,590,36
fa2-01_2-106015-A-44_подбородок_engine_a.wav,fa2,подбородок,engine,590,238
fa2-01_2-106015-A-44_подбородок_engine_b.wav,fa2,подбородок,engine,590,343
fa2-01_2-106015-B-44_подбородок_engine_a.wav,fa2,подбородок,engine,590,184
fa2-01_2-106015-B-44_подбородок_engine_b.wav,fa2,подбородок,engine,590,236
fa2-01_2-106019-A-13_подбородок_crickets_a.wav,fa2,подбородок,crickets,590,34
fa2-01_2-106019-A-13_подбородок_crickets_b.wav,fa2,подбородок,crickets,590,46
fa2-01_2-106072-A-36_подбородок_vacuum-cleaner_a.wav,fa2,подбородок,vacuum-cleaner,590,297
fa2-01_2-106072-A-36_подбородок_vacuum-cleaner_b.wav,fa2,подбородок,vacuum-cleaner,590,3
fa2-01_2-106073-A-36_подбородок_vacuum-cleaner_a.wav,fa2,подбородок,vacuum-cleaner,590,237
fa2-01_2-106073-A-36_подбородок_vacuum-cleaner_b.wav,fa2,подбородок,vacuum-cleaner,590,40
fa2-01_2-106486-A-44_подбородок_engine_a.wav,fa2,подбородок,engine,590,326
fa2-01_2-106486-A-44_подбородок_engine_b.wav,fa2,подбородок,engine,590,144
fa2-01_2-106487-A-44_подбородок_engine_a.wav,fa2,подбородок,engine,590,12
fa2-01_2-106487-A-44_подбородок_engine_b.wav,fa2,подбородок,engine,590,36
fa2-01_2-106849-A-47_подбородок_airplane_a.wav,fa2,подбородок,airplane,590,181
fa2-01_2-106849-A-47_подбородок_airplane_b.wav,fa2,подбородок,airplane,590,161
fa2-01_2-106881-A-39_подбородок_glass-breaking_a.wav,fa2,подбородок,glass-breaking,590,206
fa2-01_2-106881-A-39_подбородок_glass-breaking_b.wav,fa2,подбородок,glass-breaking,590,319
fa2-01_2-107228-A-44_подбородок_engine_a.wav,fa2,подбородок,engine,590,308
fa2-01_2-107228-A-44_подбородок_engine_b.wav,fa2,подбородок,engine,590,294
fa2-01_2-107228-B-44_подбородок_engine_a.wav,fa2,подбородок,engine,590,74
fa2-01_2-107228-B-44_подбородок_engine_b.wav,fa2,подбородок,engine,590,53
fa2-01_2-107351-A-20_подбородок_crying-baby_a.wav,fa2,подбородок,crying-baby,590,188
fa2-01_2-107351-A-20_подбородок_crying-baby_b.wav,fa2,подбородок,crying-baby,590,212
fa2-01_2-107351-B-20_подбородок_crying-baby_a.wav,fa2,подбородок,crying-baby,590,340
fa2-01_2-107351-B-20_подбородок_crying-baby_b.wav,fa2,подбородок,crying-baby,590,50
fa2-01_2-108017-A-24_подбородок_coughing_a.wav,fa2,подбородок,coughing,590,158
fa2-01_2-108017-A-24_подбородок_coughing_b.wav,fa2,подбородок,coughing,590,73
fa2-01_2-108760-A-14_подбородок_chirping-birds_a.wav,fa2,подбородок,chirping-birds,590,172
fa2-01_2-108760-A-14_подбородок_chirping-birds_b.wav,fa2,подбородок,chirping-birds,590,109
fa2-01_2-108760-B-14_подбородок_chirping-birds_a.wav,fa2,подбородок,chirping-birds,590,328
fa2-01_2-108760-B-14_подбородок_chirping-birds_b.wav,fa2,подбородок,chirping-birds,590,237
fa2-01_2-108761-A-14_подбородок_chirping-birds_a.wav,fa2,подбородок,chirping-birds,590,124
fa2-01_2-108761-A-14_подбородок_chirping-birds_b.wav,fa2,подбородок,chirping-birds,590,48
fa2-01_2-108763-A-9_подбородок_crow_a.wav,fa2,подбородок,crow,590,254
fa2-01_2-108763-A-9_подбородок_crow_b.wav,fa2,подбородок,crow,590,156
fa2-01_2-108766-A-9_подбородок_crow_a.wav,fa2,подбородок,crow,590,218
fa2-01_2-108766-A-9_подбородок_crow_b.wav,fa2,подбородок,crow,590,159
fa2-01_2-108767-A-9_подбородок_crow_a.wav,fa2,подбородок,crow,590,113
fa2-01_2-108767-A-9_подбородок_crow_b.wav,fa2,подбородок,crow,590,28
fa2-01_2-108767-B-9_подбородок_crow_a.wav,fa2,подбородок,crow,590,193
fa2-01_2-108767-B-9_подбородок_crow_b.wav,fa2,подбородок,crow,590,104
fa2-01_2-108767-C-9_подбородок_crow_a.wav,fa2,подбородок,crow,590,108
fa2-01_2-108767-C-9_подбородок_crow_b.wav,fa2,подбородок,crow,590,161
fa2-01_2-109231-A-9_подбородок_crow_a.wav,fa2,подбородок,crow,590,112
fa2-01_2-109231-A-9_подбородок_crow_b.wav,fa2,подбородок,crow,590,190
