filename,word,duration (milliseconds)
fa4-12_арфа.wav,арфа,520
fa4-13_поезд.wav,поезд,450
fa4-14_шлагбаум.wav,шлагбаум,670
fa4-15_ведьма.wav,ведьма,430
fa4-16_шар.wav,шар,400
fa4-17_медсестра.wav,медсестра,560
fa4-18_рыцарь.wav,рыцарь,470
fa4-19_иероглиф.wav,иероглиф,460
fa4-20_линейка.wav,линейка,580
fa4-21_гроб.wav,гроб,390
fa4-22_электрочайник.wav,электрочайник,1070
fa4-23_сундук.wav,сундук,550
fa4-24_кружка.wav,кружка,490
fa4-25_кобура.wav,кобура,400
fa4-26_глаз.wav,глаз,500
fa4-27_ракета.wav,ракета,510
fa4-28_пейзаж.wav,пейзаж,550
fa4-29_щека.wav,щека,490
fa4-30_носок.wav,носок,420
fa4-31_лестница.wav,лестница,720
fa4-32_дельфин.wav,дельфин,390
fa4-34_бабушка.wav,бабушка,510
fa4-35_вертолет.wav,вертолет,570
fa4-37_бита.wav,бита,409
fa4-38_телега.wav,телега,440
fa4-39_колокол.wav,колокол,470
fa4-40_щетка.wav,щетка,520
fa4-41_лес.wav,лес,390
fa4-42_холодильник.wav,холодильник,660
fa4-43_крыша.wav,крыша,460
fa4-44_троллейбус.wav,троллейбус,681
fa4-45_коттедж.wav,коттедж,530
fa4-46_плот.wav,плот,325
fa4-47_гайка.wav,гайка,372
fa4-48_замок.wav,замок,580
fa4-49_гора.wav,гора,390
fa4-50_шишка.wav,шишка,530
fa4-51_сумка.wav,сумка,570
fa4-52_сова.wav,сова,350
fa4-53_лук.wav,лук,305
fa4-54_клюв.wav,клюв,329
fa4-55_полотенце.wav,полотенце,656
fa4-56_фен.wav,фен,250
fa4-57_сок.wav,сок,360
fa4-58_коридор.wav,коридор,410
fa4-59_авиабилет.wav,авиабилет,720
fa4-60_огурец.wav,огурец,550
fa4-61_цепь.wav,цепь,321
fa4-62_чашка.wav,чашка,455
fa4-63_рюкзак.wav,рюкзак,490
fa4-64_змея.wav,змея,450
fa4-65_бутерброд.wav,бутерброд,480
fa4-66_бейсболка.wav,бейсболка,590
fa4-67_галстук.wav,галстук,590
fa4-68_салфетка.wav,салфетка,560
fa4-69_юбка.wav,юбка,440
fa4-70_олень.wav,олень,427
fa4-71_ручка.wav,ручка,405
fa4-72_якорь.wav,якорь,460
fa4-73_сапог.wav,сапог,450
fa4-74_шашки.wav,шашки,516
fa4-75_парашют.wav,парашют,410
fa4-76_трубка.wav,трубка,467
fa4-77_таз.wav,таз,470
fa4-78_нос.wav,нос,310
fa4-79_маска.wav,маска,340
fa4-80_скрепка.wav,скрепка,582
fa4-81_хлеб.wav,хлеб,270
fa4-82_черепица.wav,черепица,620
fa4-83_подтяжки.wav,подтяжки,600
fa4-85_ружье.wav,ружье,410
fa4-86_скелет.wav,скелет,460
fa4-87_бокал.wav,бокал,400
fa4-88_колено.wav,колено,501
fa4-89_бубен.wav,бубен,340
fa4-90_сачок.wav,сачок,490
fa4-91_дорога.wav,дорога,480
fa4-92_велосипед.wav,велосипед,790
fa4-93_куб.wav,куб,350
fa4-94_крыса.wav,крыса,370
fa4-95_тюрьма.wav,тюрьма,320
fa4-96_паук.wav,паук,360
fa4-97_утка.wav,утка,340
fa4-98_птица.wav,птица,470
fa4-99_чертеж.wav,чертеж,520
fa4-100_трамвай.wav,трамвай,450
fa4-101_жук-носорог.wav,жук-носорог,810
fa4-103_барабан.wav,барабан,540
fa4-104_официантка.wav,официантка,750
fa4-105_медведь.wav,медведь,455
fa4-106_колокольчик.wav,колокольчик,670
fa4-107_балкон.wav,балкон,450
fa4-108_розы.wav,розы,360
fa4-109_зажигалка.wav,зажигалка,590
fa4-110_водопад.wav,водопад,594
fa4-111_башня.wav,башня,470
fa4-112_пила.wav,пила,270
fa4-114_пингвин.wav,пингвин,410
fa4-115_филин.wav,филин,413
fa4-116_шуба.wav,шуба,460
fa4-117_терка.wav,терка,440
fa4-118_прищепка.wav,прищепка,520
fa4-119_телескоп.wav,телескоп,440
fa4-120_душ.wav,душ,340
fa4-121_свеча.wav,свеча,480
fa4-122_корона.wav,корона,360
fa4-123_мышь.wav,мышь,300
fa4-124_мольберт.wav,мольберт,510
fa4-125_кастрюля.wav,кастрюля,537
fa4-126_белка.wav,белка,514
fa4-127_букет.wav,букет,430
fa4-128_кощей.wav,кощей,470
fa4-129_девочка.wav,девочка,591
fa4-130_пещера.wav,пещера,552
fa4-131_микроскоп.wav,микроскоп,660
fa4-132_фонтан.wav,фонтан,556
fa4-133_квадрат.wav,квадрат,433
fa4-134_сейф.wav,сейф,426
fa4-135_боксер.wav,боксер,430
fa4-136_швабра.wav,швабра,420
fa4-137_гиря.wav,гиря,594
fa4-138_жалюзи.wav,жалюзи,672
fa4-139_космонавт.wav,космонавт,856
fa4-140_крот.wav,крот,310
fa4-141_голубь.wav,голубь,430
fa4-142_плеер.wav,плеер,330
fa4-143_ухо.wav,ухо,384
fa4-144_ящерица.wav,ящерица,751
fa4-145_яма.wav,яма,400
fa4-146_корзина.wav,корзина,595
fa4-147_пирамида.wav,пирамида,550
fa4-148_расческа.wav,расческа,730
fa4-149_ветка.wav,ветка,530
fa4-150_форточка.wav,форточка,608
fa4-151_икона.wav,икона,501
fa4-152_костыль.wav,костыль,499
fa4-153_река.wav,река,456
fa4-154_шкатулка.wav,шкатулка,630
fa4-155_жаба.wav,жаба,390
fa4-156_тостер.wav,тостер,440
fa4-157_самовар.wav,самовар,614
fa4-158_аквариум.wav,аквариум,590
fa4-159_конверт.wav,конверт,510
fa4-160_комод.wav,комод,500
fa4-161_кровать.wav,кровать,500
fa4-162_шарф.wav,шарф,349
fa4-163_муравей.wav,муравей,536
fa4-164_бык.wav,бык,337
fa4-165_череп.wav,череп,370
fa4-166_катушка.wav,катушка,554
fa4-167_лось.wav,лось,544
fa4-168_трон.wav,трон,351
fa4-169_жилет.wav,жилет,472
fa4-170_прямоугольник.wav,прямоугольник,830
fa4-171_зонт.wav,зонт,436
fa4-172_решетка.wav,решетка,610
fa4-173_рубашка.wav,рубашка,582
fa4-174_шкаф.wav,шкаф,382
fa4-175_пиво.wav,пиво,340
fa4-176_лебедь.wav,лебедь,516
fa4-177_конфета.wav,конфета,516
fa4-178_весло.wav,весло,450
fa4-179_усы.wav,усы,404
fa4-180_шприц.wav,шприц,484
fa4-181_сердце.wav,сердце,490
fa4-182_рукав.wav,рукав,401
fa4-183_мешок.wav,мешок,390
fa4-184_пружина.wav,пружина,460
fa4-185_колодец.wav,колодец,639
fa4-186_молоток.wav,молоток,580
fa4-187_наушники.wav,наушники,560
fa4-188_нота.wav,нота,500
fa4-189_тюлень.wav,тюлень,448
fa4-190_термос.wav,термос,471
fa4-191_крючок.wav,крючок,450
fa4-192_петух.wav,петух,329
fa4-193_перекресток.wav,перекресток,730
fa4-194_платье.wav,платье,459
fa4-195_перчатка.wav,перчатка,616
fa4-196_тюльпан.wav,тюльпан,483
fa4-197_вилка.wav,вилка,450
fa4-198_корзинка.wav,корзинка,641
fa4-199_корова.wav,корова,481
fa4-200_пепельница.wav,пепельница,665
fa4-201_танк.wav,танк,559
fa4-202_самолет.wav,самолет,589
fa4-203_весы.wav,весы,426
fa4-204_трусы.wav,трусы,583
fa4-205_спина.wav,спина,533
fa4-206_компьютер.wav,компьютер,550
fa4-207_мяч.wav,мяч,411
fa4-208_лейка.wav,лейка,491
fa4-209_каска.wav,каска,385
fa4-210_светофор.wav,светофор,605
fa4-211_сноуборд.wav,сноуборд,711
fa4-212_оркестр.wav,оркестр,678
fa4-213_руль.wav,руль,273
fa4-214_зеркало.wav,зеркало,530
fa4-215_замок.wav,замок,470
fa4-216_ящик.wav,ящик,490
fa4-217_вино.wav,вино,220
fa4-218_мочалка.wav,мочалка,470
fa4-219_бинокль.wav,бинокль,370
fa4-220_дрель.wav,дрель,330
fa4-221_крест.wav,крест,550
fa4-222_нож.wav,нож,400
fa4-223_лопата.wav,лопата,420
fa4-224_окно.wav,окно,377
fa4-225_принц.wav,принц,430
fa4-226_тигр.wav,тигр,380
fa4-227_кресло.wav,кресло,360
fa4-228_грабли.wav,грабли,442
fa4-229_кольцо.wav,кольцо,430
fa4-230_пробка.wav,пробка,403
fa4-231_плечики.wav,плечики,507
fa4-232_чайник.wav,чайник,510
fa4-233_наручники.wav,наручники,764
fa4-234_остров.wav,остров,401
fa4-235_радуга.wav,радуга,485
fa4-236_кабан.wav,кабан,386
fa4-237_палитра.wav,палитра,463
fa4-238_носилки.wav,носилки,580
fa4-239_курица.wav,курица,400
fa4-240_веник.wav,веник,480
fa4-241_треугольник.wav,треугольник,710
fa4-242_кепка.wav,кепка,420
fa4-243_полка.wav,полка,380
fa4-244_микрофон.wav,микрофон,719
fa4-245_колонна.wav,колонна,470
fa4-246_дом.wav,дом,440
fa4-247_чемодан.wav,чемодан,650
fa4-248_фартук.wav,фартук,440
fa4-249_палец.wav,палец,430
fa4-250_карта.wav,карта,350
fa4-251_рука.wav,рука,370
fa4-252_шип.wav,шип,210
fa4-253_локоть.wav,локоть,430
fa4-254_свитер.wav,свитер,450
fa4-255_принцесса.wav,принцесса,530
fa4-256_юла.wav,юла,350
fa4-257_кулак.wav,кулак,410
fa4-258_рулетка.wav,рулетка,570
fa4-259_билет.wav,билет,490
fa4-260_кнопка.wav,кнопка,573
fa4-261_наперсток.wav,наперсток,700
fa4-262_лыжи.wav,лыжи,330
fa4-263_коса.wav,коса,380
fa4-264_ложка.wav,ложка,480
fa4-265_лягушка.wav,лягушка,450
fa4-266_шашлык.wav,шашлык,520
fa4-267_енот.wav,енот,480
fa4-268_стрекоза.wav,стрекоза,723
fa4-269_туфли.wav,туфли,397
fa4-270_бочка.wav,бочка,440
fa4-271_стакан.wav,стакан,558
fa4-272_грузовик.wav,грузовик,640
fa4-273_самокат.wav,самокат,530
fa4-274_веер.wav,веер,370
fa4-275_венок.wav,венок,400
fa4-276_перстень.wav,перстень,410
fa4-277_муха.wav,муха,330
fa4-278_нога.wav,нога,360
fa4-279_дверь.wav,дверь,290
fa4-280_степлер.wav,степлер,565
fa4-281_охотник.wav,охотник,600
fa4-282_коктейль.wav,коктейль,490
fa4-283_вымя.wav,вымя,410
fa4-284_скрипка.wav,скрипка,540
fa4-285_пылесос.wav,пылесос,520
fa4-286_звезда.wav,звезда,480
fa4-287_санки.wav,санки,490
fa4-288_веревка.wav,веревка,518
fa4-289_аптека.wav,аптека,532
fa4-290_карман.wav,карман,420
fa4-291_булавка.wav,булавка,589
fa4-292_кит.wav,кит,230
fa4-293_горох.wav,горох,336
fa4-294_скейт.wav,скейт,450
fa4-295_штанга.wav,штанга,530
fa4-296_багажник.wav,багажник,570
fa4-297_пальто.wav,пальто,360
fa4-298_молоко.wav,молоко,555
fa4-299_клоун.wav,клоун,400
fa4-300_колбаса.wav,колбаса,526
fa4-301_очки.wav,очки,544
fa4-302_гранат.wav,гранат,440
fa4-303_меч.wav,меч,424
fa4-304_осьминог.wav,осьминог,520
fa4-305_волк.wav,волк,408
fa4-306_карандаш.wav,карандаш,589
fa4-307_ролики.wav,ролики,590
fa4-308_диск.wav,диск,430
fa4-309_компас.wav,компас,534
fa4-310_окружность.wav,окружность,587
fa4-311_попугай.wav,попугай,440
fa4-312_ноты.wav,ноты,425
fa4-313_невеста.wav,невеста,613
fa4-314_певец.wav,певец,523
fa4-315_солнце.wav,солнце,590
fa4-316_тыква.wav,тыква,387
fa4-317_кекс.wav,кекс,400
fa4-318_лаборатория.wav,лаборатория,771
fa4-319_хобот.wav,хобот,452
fa4-320_фея.wav,фея,315
fa4-321_раскладушка.wav,раскладушка,782
fa4-322_капуста.wav,капуста,563
fa4-323_рыба.wav,рыба,373
fa4-324_пирог.wav,пирог,330
fa4-325_варежка.wav,варежка,460
fa4-326_щит.wav,щит,320
fa4-327_коляска.wav,коляска,470
fa4-328_бутылка.wav,бутылка,510
fa4-329_блины.wav,блины,340
fa4-330_яблоко.wav,яблоко,470
fa4-331_скорпион.wav,скорпион,566
fa4-332_кроссворд.wav,кроссворд,590
fa4-333_иллюминатор.wav,иллюминатор,600
fa4-334_жвачка.wav,жвачка,460
fa4-335_джинн.wav,джинн,330
fa4-336_морковка.wav,морковка,585
fa4-337_лужа.wav,лужа,319
fa4-338_салфетница.wav,салфетница,840
fa4-339_официант.wav,официант,680
fa4-340_шахматы.wav,шахматы,677
fa4-341_еж.wav,еж,406
fa4-342_колдунья.wav,колдунья,708
fa4-343_шляпа.wav,шляпа,540
fa4-344_журнал.wav,журнал,640
fa4-345_клубок.wav,клубок,500
fa4-346_перец.wav,перец,430
fa4-347_носорог.wav,носорог,560
fa4-348_сосиски.wav,сосиски,583
fa4-349_торт.wav,торт,368
fa4-350_точилка.wav,точилка,550
fa4-351_яйцо.wav,яйцо,480
fa4-352_кенгуру.wav,кенгуру,461
fa4-353_клубника.wav,клубника,540
fa4-354_чеснок.wav,чеснок,450
fa4-355_табурет.wav,табурет,490
fa4-356_магнитофон.wav,магнитофон,702
fa4-357_орех.wav,орех,359
fa4-358_семья.wav,семья,450
fa4-359_майка.wav,майка,410
fa4-360_пионер.wav,пионер,450
fa4-362_пиджак.wav,пиджак,430
fa4-363_копилка.wav,копилка,558
fa4-364_ананас.wav,ананас,525
fa4-365_пистолет.wav,пистолет,510
fa4-366_мост.wav,мост,406
fa4-367_улитка.wav,улитка,530
fa4-368_блокнот.wav,блокнот,480
fa4-369_цапля.wav,цапля,520
fa4-370_костер.wav,костер,470
fa4-371_вишня.wav,вишня,435
fa4-372_ванная.wav,ванная,500
fa4-373_рак.wav,рак,260
fa4-374_слон.wav,слон,450
fa4-375_стол.wav,стол,433
fa4-376_ключ.wav,ключ,424
fa4-377_почка.wav,почка,368
fa4-378_диван.wav,диван,451
fa4-379_духи.wav,духи,439
fa4-380_пуговица.wav,пуговица,569
fa4-381_часы.wav,часы,590
fa4-382_банан.wav,банан,463
fa4-383_абрикос.wav,абрикос,627
fa4-384_гусь.wav,гусь,300
fa4-385_салфетки.wav,салфетки,570
fa4-386_шланг.wav,шланг,420
fa4-387_доспехи.wav,доспехи,520
fa4-388_одуванчик.wav,одуванчик,640
fa4-389_гном.wav,гном,260
fa4-390_козел.wav,козел,330
fa4-391_клетка.wav,клетка,410
fa4-392_копье.wav,копье,438
fa4-393_бабочка.wav,бабочка,470
fa4-394_кубики.wav,кубики,420
fa4-396_ладонь.wav,ладонь,540
fa4-397_камин.wav,камин,290
fa4-398_жилетка.wav,жилетка,597
fa4-399_кактус.wav,кактус,407
fa4-400_спичка.wav,спичка,573
fa4-401_жук.wav,жук,260
fa4-402_лимон.wav,лимон,449
fa4-403_лампа.wav,лампа,386
fa4-404_дуршлаг.wav,дуршлаг,540
fa4-405_выключатель.wav,выключатель,717
fa4-406_папка.wav,папка,320
fa4-407_грибы.wav,грибы,330
fa4-408_кукла.wav,кукла,330
fa4-409_ракетка.wav,ракетка,590
fa4-410_фотоаппарат.wav,фотоаппарат,660
fa4-411_воротничок.wav,воротничок,570
fa4-412_клавиатура.wav,клавиатура,590
fa4-413_словарь.wav,словарь,420
fa4-414_черепаха.wav,черепаха,650
fa4-415_пират.wav,пират,390
fa4-416_киви.wav,киви,310
fa4-417_перо.wav,перо,290
fa4-418_стрела.wav,стрела,500
fa4-419_кость.wav,кость,340
fa4-420_круг.wav,круг,270
fa4-421_дерево.wav,дерево,380
fa4-422_дятел.wav,дятел,340
fa4-423_пицца.wav,пицца,330
fa4-424_паутина.wav,паутина,430
fa4-425_крестик.wav,крестик,520
fa4-426_блюдце.wav,блюдце,410
fa4-427_ноутбук.wav,ноутбук,610
fa4-428_сигарета.wav,сигарета,570
fa4-429_лампочка.wav,лампочка,470
fa4-430_персик.wav,персик,400
fa4-431_казино.wav,казино,410
fa4-432_крюк.wav,крюк,300
fa4-433_стадион.wav,стадион,480
fa4-434_груша.wav,груша,460
fa4-435_свисток.wav,свисток,510
fa4-436_крышка.wav,крышка,440
fa4-437_карета.wav,карета,460
fa4-438_кувшин.wav,кувшин,450
fa4-439_удочка.wav,удочка,390
fa4-440_таблетка.wav,таблетка,530
fa4-441_топор.wav,топор,330
fa4-442_домино.wav,домино,480
fa4-443_скворечник.wav,скворечник,664
fa4-444_нора.wav,нора,290
fa4-445_робот.wav,робот,350
fa4-446_намордник.wav,намордник,720
fa4-447_мотоцикл.wav,мотоцикл,550
fa4-448_повар.wav,повар,270
fa4-449_лиса.wav,лиса,370
fa4-450_глобус.wav,глобус,520
fa4-451_бобр.wav,бобр,230
fa4-452_метла.wav,метла,360
fa4-453_дворник.wav,дворник,490
fa4-454_ковер.wav,ковер,290
fa4-455_ремень.wav,ремень,370
fa4-456_пакет.wav,пакет,360
fa4-457_пилот.wav,пилот,350
fa4-458_отвертка.wav,отвертка,613
fa4-459_коньки.wav,коньки,430
fa4-460_маяк.wav,маяк,370
fa4-461_кран.wav,кран,330
fa4-462_павлин.wav,павлин,380
fa4-463_гвоздь.wav,гвоздь,360
fa4-464_виноград.wav,виноград,490
fa4-465_скалка.wav,скалка,500
fa4-466_шорты.wav,шорты,420
fa4-467_роза.wav,роза,290
fa4-468_туалет.wav,туалет,420
fa4-469_электричка.wav,электричка,680
fa4-470_книга.wav,книга,350
fa4-471_парфюм.wav,парфюм,547
fa4-472_буратино.wav,буратино,603
fa4-473_пальма.wav,пальма,344
fa4-474_хвост.wav,хвост,507
fa4-475_морковь.wav,морковь,438
fa4-476_газета.wav,газета,410
fa4-477_единорог.wav,единорог,560
fa4-478_коготь.wav,коготь,469
fa4-479_морж.wav,морж,410
fa4-480_грудь.wav,грудь,320
fa4-481_живот.wav,живот,500
fa4-482_мельница.wav,мельница,570
fa4-483_сыр.wav,сыр,270
fa4-484_озеро.wav,озеро,330
fa4-485_окошко.wav,окошко,520
fa4-486_флешка.wav,флешка,330
fa4-487_корсет.wav,корсет,460
fa4-488_подушка.wav,подушка,470
fa4-489_крыло.wav,крыло,510
fa4-490_свинья.wav,свинья,470
fa4-491_ножницы.wav,ножницы,560
fa4-492_шея.wav,шея,370
fa4-493_банка.wav,банка,430
fa4-494_тельняшка.wav,тельняшка,610
fa4-495_балалайка.wav,балалайка,620
fa4-496_арбуз.wav,арбуз,470
fa4-497_колесо.wav,колесо,410
fa4-498_снеговик.wav,снеговик,550
fa4-499_цилиндр.wav,цилиндр,484
fa4-500_коробка.wav,коробка,520
fa4-501_сирень.wav,сирень,457
fa4-502_арка.wav,арка,377
fa4-503_собака.wav,собака,548
fa4-504_крокодил.wav,крокодил,530
fa4-505_браслет.wav,браслет,490
fa4-506_халат.wav,халат,374
fa4-507_гитара.wav,гитара,410
fa4-508_календарь.wav,календарь,400
fa4-509_ковш.wav,ковш,340
fa4-510_ботинки.wav,ботинки,548
fa4-511_подарок.wav,подарок,440
fa4-512_тарелка.wav,тарелка,450
fa4-513_цветок.wav,цветок,450
fa4-514_дракон.wav,дракон,450
fa4-515_скейтборд.wav,скейтборд,680
fa4-516_кухня.wav,кухня,360
fa4-517_ежик.wav,ежик,420
fa4-518_стул.wav,стул,330
fa4-519_табуретка.wav,табуретка,500
fa4-520_ваза.wav,ваза,320
fa4-521_антенна.wav,антенна,520
fa4-522_флаг.wav,флаг,320
fa4-523_вешалка.wav,вешалка,480
fa4-524_гусеница.wav,гусеница,708
fa4-525_зебра.wav,зебра,450
fa4-526_утюг.wav,утюг,360
fa4-527_унитаз.wav,унитаз,563
fa4-528_вампир.wav,вампир,420
fa4-529_тазик.wav,тазик,370
fa4-530_сани.wav,сани,430
fa4-531_шлем.wav,шлем,290
fa4-532_телевизор.wav,телевизор,480
fa4-533_бант.wav,бант,370
fa4-534_солонка.wav,солонка,510
fa4-535_качели.wav,качели,510
fa4-536_портфель.wav,портфель,380
fa4-537_костюм.wav,костюм,470
fa4-538_воротник.wav,воротник,520
fa4-539_открытка.wav,открытка,530
fa5-01_подбородок.wav,подбородок,610
fa5-02_картина.wav,картина,830
fa5-03_касса.wav,касса,460
fa5-04_корыто.wav,корыто,520
fa5-05_печь.wav,печь,320
fa5-06_дождь.wav,дождь,410
fa5-07_ведро.wav,ведро,440
fa5-08_фонарь.wav,фонарь,380
fa5-09_лодка.wav,лодка,490
fa5-10_мозг.wav,мозг,410
fa5-11_люстра.wav,люстра,500
fa5-12_арфа.wav,арфа,472
fa5-13_поезд.wav,поезд,483
fa5-14_шлагбаум.wav,шлагбаум,870
fa5-15_ведьма.wav,ведьма,630
fa5-16_шар.wav,шар,480
fa5-17_медсестра.wav,медсестра,850
fa5-18_рыцарь.wav,рыцарь,500
fa5-19_иероглиф.wav,иероглиф,590
fa5-20_линейка.wav,линейка,730
fa5-21_гроб.wav,гроб,470
fa5-22_электрочайник.wav,электрочайник,890
fa5-23_сундук.wav,сундук,580
fa5-24_кружка.wav,кружка,520
fa5-25_кобура.wav,кобура,770
fa5-26_глаз.wav,глаз,610
fa5-27_ракета.wav,ракета,560
fa5-28_пейзаж.wav,пейзаж,480
fa5-29_щека.wav,щека,440
fa5-30_носок.wav,носок,400
fa5-31_лестница.wav,лестница,670
fa5-32_дельфин.wav,дельфин,450
fa5-33_верблюд.wav,верблюд,520
fa5-34_бабушка.wav,бабушка,490
fa5-35_вертолет.wav,вертолет,580
fa5-36_бобер.wav,бобер,340
fa5-37_бита.wav,бита,360
fa5-38_телега.wav,телега,470
fa5-39_колокол.wav,колокол,540
fa5-40_щетка.wav,щетка,510
fa5-41_лес.wav,лес,560
fa5-42_холодильник.wav,холодильник,660
fa5-43_крыша.wav,крыша,440
fa5-44_троллейбус.wav,троллейбус,800
fa5-45_коттедж.wav,коттедж,500
fa5-46_плот.wav,плот,313
fa5-47_гайка.wav,гайка,390
fa5-48_замок.wav,замок,620
fa5-49_гора.wav,гора,603
fa5-50_шишка.wav,шишка,440
fa5-51_сумка.wav,сумка,510
fa5-52_сова.wav,сова,580
fa5-53_лук.wav,лук,415
fa5-54_клюв.wav,клюв,500
fa5-55_полотенце.wav,полотенце,680
fa5-56_фен.wav,фен,330
fa5-57_сок.wav,сок,420
fa5-58_коридор.wav,коридор,410
fa5-59_авиабилет.wav,авиабилет,870
fa5-60_огурец.wav,огурец,640
fa5-61_цепь.wav,цепь,210
fa5-62_чашка.wav,чашка,430
fa5-63_рюкзак.wav,рюкзак,600
fa5-64_змея.wav,змея,560
fa5-65_бутерброд.wav,бутерброд,810
fa5-66_бейсболка.wav,бейсболка,760
fa5-67_галстук.wav,галстук,550
fa5-68_салфетка.wav,салфетка,770
fa5-69_юбка.wav,юбка,480
fa5-70_олень.wav,олень,420
fa5-71_ручка.wav,ручка,450
fa5-72_якорь.wav,якорь,580
fa5-73_сапог.wav,сапог,570
fa5-74_шашки.wav,шашки,590
fa5-75_парашют.wav,парашют,520
fa5-76_трубка.wav,трубка,420
fa5-77_таз.wav,таз,330
fa5-78_нос.wav,нос,510
fa5-79_маска.wav,маска,570
fa5-80_скрепка.wav,скрепка,740
fa5-81_хлеб.wav,хлеб,320
fa5-82_черепица.wav,черепица,770
fa5-83_подтяжки.wav,подтяжки,693
fa5-84_миксер.wav,миксер,560
fa5-85_ружье.wav,ружье,680
fa5-86_скелет.wav,скелет,880
fa5-87_бокал.wav,бокал,530
fa5-88_колено.wav,колено,620
fa5-89_бубен.wav,бубен,480
fa5-90_сачок.wav,сачок,570
fa5-91_дорога.wav,дорога,780
fa5-92_велосипед.wav,велосипед,910
fa5-93_куб.wav,куб,275
fa5-94_крыса.wav,крыса,625
fa5-95_тюрьма.wav,тюрьма,600
fa5-96_паук.wav,паук,410
fa5-97_утка.wav,утка,470
fa5-98_птица.wav,птица,520
fa5-99_чертеж.wav,чертеж,720
fa5-100_трамвай.wav,трамвай,540
fa5-101_жук-носорог.wav,жук-носорог,1110
fa5-102_бассейн.wav,бассейн,700
fa5-103_барабан.wav,барабан,810
fa5-104_официантка.wav,официантка,910
fa5-105_медведь.wav,медведь,610
fa5-106_колокольчик.wav,колокольчик,740
fa5-107_балкон.wav,балкон,660
fa5-108_розы.wav,розы,610
fa5-109_зажигалка.wav,зажигалка,1030
fa5-110_водопад.wav,водопад,830
fa5-111_башня.wav,башня,800
fa5-112_пила.wav,пила,480
fa5-113_жираф.wav,жираф,570
fa5-114_пингвин.wav,пингвин,590
fa5-115_филин.wav,филин,500
fa5-116_шуба.wav,шуба,560
fa5-117_терка.wav,терка,490
fa5-118_прищепка.wav,прищепка,700
fa5-119_телескоп.wav,телескоп,750
fa5-120_душ.wav,душ,500
fa5-121_свеча.wav,свеча,650
fa5-122_корона.wav,корона,610
fa5-123_мышь.wav,мышь,330
fa5-124_мольберт.wav,мольберт,650
fa5-125_кастрюля.wav,кастрюля,650
fa5-126_белка.wav,белка,550
fa5-127_букет.wav,букет,620
fa5-128_кощей.wav,кощей,610
fa5-129_девочка.wav,девочка,680
fa5-130_пещера.wav,пещера,630
fa5-131_микроскоп.wav,микроскоп,580
fa5-132_фонтан.wav,фонтан,610
fa5-133_квадрат.wav,квадрат,720
fa5-134_сейф.wav,сейф,480
fa5-135_боксер.wav,боксер,480
fa5-136_швабра.wav,швабра,570
fa5-137_гиря.wav,гиря,552
fa5-138_жалюзи.wav,жалюзи,660
fa5-139_космонавт.wav,космонавт,560
fa5-140_крот.wav,крот,390
fa5-141_голубь.wav,голубь,460
fa5-142_плеер.wav,плеер,500
fa5-143_ухо.wav,ухо,460
fa5-144_ящерица.wav,ящерица,850
fa5-145_яма.wav,яма,680
fa5-146_корзина.wav,корзина,710
fa5-147_пирамида.wav,пирамида,760
fa5-148_расческа.wav,расческа,840
fa5-149_ветка.wav,ветка,650
fa5-150_форточка.wav,форточка,760
fa5-151_икона.wav,икона,654
fa5-152_костыль.wav,костыль,500
fa5-153_река.wav,река,530
fa5-154_шкатулка.wav,шкатулка,880
fa5-155_жаба.wav,жаба,650
fa5-156_тостер.wav,тостер,420
fa5-157_самовар.wav,самовар,720
fa5-158_аквариум.wav,аквариум,690
fa5-159_конверт.wav,конверт,650
fa5-160_комод.wav,комод,630
fa5-161_кровать.wav,кровать,740
fa5-162_шарф.wav,шарф,580
fa5-163_муравей.wav,муравей,780
fa5-164_бык.wav,бык,330
fa5-165_череп.wav,череп,550
fa5-166_катушка.wav,катушка,640
fa5-167_лось.wav,лось,570
fa5-168_трон.wav,трон,460
fa5-169_жилет.wav,жилет,780
fa5-170_прямоугольник.wav,прямоугольник,890
fa5-171_зонт.wav,зонт,590
fa5-172_решетка.wav,решетка,890
fa5-173_рубашка.wav,рубашка,840
fa5-174_шкаф.wav,шкаф,440
fa5-175_пиво.wav,пиво,410
fa5-176_лебедь.wav,лебедь,710
fa5-177_конфета.wav,конфета,620
fa5-178_весло.wav,весло,520
fa5-179_усы.wav,усы,460
fa5-180_шприц.wav,шприц,600
fa5-181_сердце.wav,сердце,720
fa5-182_рукав.wav,рукав,710
fa5-183_мешок.wav,мешок,590
fa5-184_пружина.wav,пружина,790
fa5-185_колодец.wav,колодец,810
fa5-186_молоток.wav,молоток,650
fa5-187_наушники.wav,наушники,900
fa5-188_нота.wav,нота,610
fa5-189_тюлень.wav,тюлень,530
fa5-190_термос.wav,термос,590
fa5-191_крючок.wav,крючок,580
fa5-192_петух.wav,петух,460
fa5-193_перекресток.wav,перекресток,810
fa5-194_платье.wav,платье,660
fa5-195_перчатка.wav,перчатка,690
fa5-196_тюльпан.wav,тюльпан,540
fa5-197_вилка.wav,вилка,640
fa5-198_корзинка.wav,корзинка,730
fa5-199_корова.wav,корова,680
fa5-200_пепельница.wav,пепельница,760
fa5-201_танк.wav,танк,390
fa5-202_самолет.wav,самолет,740
fa5-203_весы.wav,весы,730
fa5-204_трусы.wav,трусы,680
fa5-205_спина.wav,спина,620
fa5-206_компьютер.wav,компьютер,600
fa5-207_мяч.wav,мяч,500
